date,price,bedrooms,sqft_living,sqft_lot,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,bathroomsx4,floorsx2
220,225000.0,3,1430,8505,0,0,4,7,1430,0,1968,1968,98003,47.3173,-122.319,1190,8640,7,2
152,210000.0,2,830,6000,0,0,3,6,830,0,1940,1940,98126,47.5308,-122.376,830,4960,4,2
270,455000.0,2,1430,5000,0,0,2,7,1430,0,1925,1925,98115,47.6727,-122.29899999999999,1450,3750,4,3
360,225000.0,3,1300,8316,0,0,4,6,1300,0,1954,1954,98002,47.3221,-122.21600000000001,1260,8316,4,2
116,480000.0,2,1030,3060,0,2,4,7,790,240,1918,1918,98103,47.6779,-122.353,1390,3060,4,2
286,363000.0,3,2740,11872,0,0,3,9,2740,0,1990,1990,98023,47.3076,-122.395,2570,10377,10,4
150,2400000.0,4,3650,8354,1,4,3,9,1830,1820,2000,2000,98074,47.6338,-122.072,3120,18841,10,2
300,181000.0,2,720,5120,0,0,3,6,720,0,1954,1954,98106,47.5218,-122.35700000000001,1150,2566,6,2
316,250000.0,4,2010,7312,0,0,4,7,2010,0,1976,1976,98002,47.2785,-122.213,2010,7650,8,2
355,481000.0,3,1560,3000,0,0,4,6,770,790,1918,1918,98103,47.6846,-122.345,1390,3000,7,2
144,260000.0,3,1810,7209,0,0,4,7,1240,570,1978,1978,98032,47.3656,-122.27799999999999,1750,7209,8,2
11,455000.0,4,3360,7685,0,0,3,9,3360,0,2001,2001,98058,47.4369,-122.111,3060,6567,10,4
334,415000.0,3,1510,36224,0,0,3,8,1510,0,1991,1991,98045,47.4616,-121.711,1730,36224,9,4
354,349500.0,3,1400,3538,0,0,3,7,800,600,1953,1953,98118,47.5405,-122.27,1620,6331,4,2
150,245000.0,3,1730,7442,0,0,3,7,1730,0,1987,1987,98030,47.3507,-122.178,1630,6458,10,4
17,592500.0,2,1420,9191,0,2,5,7,1420,0,1928,1928,98115,47.6979,-122.32,1420,6816,8,3
171,385000.0,4,2360,7620,0,0,4,7,1180,1180,1955,1955,98106,47.5278,-122.345,1910,7620,7,2
285,315000.0,3,1580,11455,0,0,4,7,1200,380,1974,1974,98059,47.4756,-122.147,1550,10650,7,2
206,255000.0,3,1230,10170,0,0,3,7,1230,0,1979,1979,98045,47.4437,-121.772,1380,10098,4,2
119,693000.0,4,2460,4425,0,0,3,8,2460,0,2006,2006,98052,47.7048,-122.109,2990,5659,10,4
214,780000.0,3,1660,4400,0,0,3,8,1460,200,1911,1911,98112,47.6362,-122.302,1660,4400,4,3
175,237000.0,3,1270,8470,0,0,4,7,1270,0,1960,1960,98198,47.4207,-122.29,1600,8470,7,2
228,525000.0,3,2100,40510,0,0,3,10,1320,780,1979,1979,98074,47.6154,-122.04700000000001,2380,33450,9,4
361,425000.0,2,770,5040,0,0,3,5,770,0,1930,1930,98144,47.5964,-122.29899999999999,1330,2580,4,2
178,369900.0,1,760,10079,1,4,5,5,760,0,1936,1936,98070,47.4683,-122.43799999999999,1230,14267,3,2
17,290000.0,4,1700,7280,0,0,4,7,1700,0,1988,1988,98031,47.4045,-122.171,1950,7475,10,4
150,285000.0,3,1120,10701,0,0,3,7,1120,0,1954,1954,98106,47.5544,-122.35799999999999,1130,6350,4,2
104,415000.0,2,1070,4500,0,0,3,7,1070,0,1937,1937,98115,47.6802,-122.29,1320,4465,4,2
342,272500.0,3,2070,9900,0,0,3,8,1420,650,1979,1979,98023,47.2988,-122.37100000000001,2070,8250,10,2
367,2900000.0,4,5050,20100,0,2,3,11,4750,300,1982,1982,98004,47.6312,-122.223,3890,20060,13,3
158,1370000.0,4,5310,57346,0,0,4,11,5310,0,1989,1989,98077,47.7285,-122.042,4180,47443,19,4
364,436000.0,2,1040,7538,0,0,4,7,1040,0,1939,1939,98133,47.7107,-122.352,1440,7530,4,2
168,210000.0,3,1700,11390,0,0,4,7,1700,0,1967,1967,98003,47.3271,-122.323,1350,8164,4,2
146,236000.0,3,1300,5898,0,0,3,7,1300,0,1961,1961,98178,47.5053,-122.255,1320,7619,4,2
206,331000.0,3,1080,1306,0,0,3,7,580,500,1954,2003,98199,47.6601,-122.4,1440,2225,7,2
322,365000.0,3,2653,4510,0,0,3,8,2653,0,2006,2006,98031,47.4145,-122.166,2653,4927,10,4
270,450000.0,3,2290,16258,0,0,5,8,2290,0,1960,1960,98058,47.4672,-122.165,1660,10530,8,2
195,770000.0,4,3820,26300,0,0,3,9,2850,970,2014,2014,98028,47.7618,-122.26100000000001,1860,12136,11,4
368,455000.0,4,2210,49375,0,0,3,8,2210,0,1997,1997,98038,47.3828,-122.071,2670,49385,10,2
368,405000.0,3,2390,6000,0,0,3,6,1240,1150,1908,1908,98118,47.5362,-122.26799999999999,2020,6000,7,2
62,304900.0,4,2600,11325,0,0,4,7,1610,990,1969,1969,98031,47.3954,-122.206,1720,11088,7,2
301,170000.0,2,860,5265,0,0,3,6,860,0,1931,1931,98178,47.5048,-122.272,1650,8775,4,2
376,2050000.0,5,3830,8480,0,1,5,9,2630,1200,1905,1994,98122,47.6166,-122.287,3050,7556,12,4
59,780000.0,4,3500,7048,0,0,3,9,3500,0,2005,2005,98053,47.6811,-122.025,3920,7864,10,4
343,330000.0,3,2420,13959,0,0,4,8,1740,680,1988,1988,98028,47.7486,-122.23,2570,13300,12,2
126,370000.0,4,2720,8666,0,0,3,9,2720,0,1992,1992,98030,47.3846,-122.169,2410,8100,10,4
168,467000.0,5,2500,13500,0,0,3,7,1850,650,1979,1979,98072,47.7564,-122.14399999999999,2300,9750,9,2
283,405000.0,3,1670,6720,0,0,3,7,1140,530,1980,1980,98034,47.7198,-122.193,1670,7320,7,2
61,675000.0,5,2900,10300,0,0,3,8,1450,1450,1985,1985,98006,47.5461,-122.15100000000001,2310,10300,9,2
102,500000.0,2,1640,14100,0,0,4,7,1140,500,1954,1954,98006,47.5712,-122.14299999999999,1520,13527,4,2
82,389999.0,4,1890,15770,0,0,4,7,1890,0,1968,1968,98166,47.4281,-122.34299999999999,2410,15256,10,4
298,630000.0,4,2950,9025,0,2,4,8,1780,1170,1975,1975,98034,47.7128,-122.223,2120,9600,7,2
173,360000.0,4,2160,9528,0,0,3,9,2160,0,1992,1992,98001,47.3341,-122.255,2280,9937,10,4
153,580000.0,4,3280,11060,0,0,3,8,2270,1010,1986,1986,98056,47.5399,-122.181,2320,11004,12,4
68,550000.0,3,1970,4166,0,3,5,8,1270,700,1929,1929,98126,47.5717,-122.375,2390,4166,8,4
69,879000.0,4,3360,22111,0,0,3,10,3360,0,1994,1994,98075,47.5951,-122.01700000000001,3150,11374,10,4
112,265000.0,3,1320,8959,0,0,3,7,1320,0,1993,1993,98042,47.3536,-122.14399999999999,1740,7316,8,2
306,446500.0,3,2650,7286,0,0,3,8,2650,0,1990,1990,98059,47.5084,-122.154,2400,7220,10,4
31,404000.0,3,2030,8880,0,0,3,7,1330,700,1963,1963,98108,47.5586,-122.311,2140,5592,6,2
27,267500.0,3,1590,11914,0,2,3,7,1090,500,1957,1957,98188,47.4427,-122.274,1630,9052,7,2
53,3080000.0,4,4550,18641,1,4,3,10,2600,1950,2002,2002,98074,47.6053,-122.07700000000001,4550,19508,20,2
101,335000.0,3,2440,7632,0,0,3,8,2440,0,1998,1998,98003,47.3494,-122.301,2510,7903,10,4
48,576000.0,3,1940,9000,0,0,4,7,970,970,1948,1948,98117,47.6933,-122.39299999999999,2190,7310,10,2
334,208633.0,3,2040,3810,0,0,3,8,2040,0,2006,2006,98038,47.3537,-122.0,2370,4590,10,4
258,315000.0,3,2200,8750,0,0,4,7,1120,1080,1964,1964,98166,47.476000000000006,-122.337,1460,10139,9,2
291,725000.0,3,1920,3300,0,0,4,8,960,960,1913,1913,98112,47.6239,-122.29799999999999,1740,4000,7,2
336,550000.0,4,1800,7750,0,0,4,8,1400,400,1965,1965,98177,47.7776,-122.384,1800,8275,11,2
41,610750.0,4,2180,7297,0,0,3,8,2180,0,1984,1984,98074,47.6459,-122.05799999999999,2250,9781,9,4
302,550700.0,2,1010,5000,0,0,4,6,1010,0,1908,1908,98105,47.6692,-122.29700000000001,1460,5000,4,3
251,665000.0,4,3320,10574,0,0,5,8,2220,0,1960,1960,98056,47.5376,-122.18,2720,8330,11,4
283,834000.0,4,2370,4000,0,2,5,8,1980,390,1928,1928,98144,47.601000000000006,-122.294,2440,5750,10,3
174,201000.0,5,1660,78408,0,0,3,6,1660,0,1915,1915,98065,47.528999999999996,-121.837,1660,78408,7,3
0,2380000.0,5,3650,9050,0,4,5,10,3370,280,1921,1921,98119,47.6345,-122.367,2880,5400,10,4
47,1380000.0,4,4290,12103,0,3,3,11,2690,1600,1997,1997,98006,47.5503,-122.102,3860,11244,13,2
221,1400000.0,4,4290,12103,0,3,3,11,2690,1600,1997,1997,98006,47.5503,-122.102,3860,11244,13,2
187,305000.0,4,1950,7700,0,0,3,8,1350,600,1979,1979,98058,47.4441,-122.125,2150,7350,9,2
341,487000.0,3,2590,14052,0,0,5,8,1720,870,1948,1948,98133,47.7357,-122.333,1570,8162,8,2
374,390000.0,3,1930,64904,0,0,4,8,1930,0,1988,1988,98042,47.346000000000004,-122.15700000000001,2350,57500,10,2
82,548000.0,2,1470,3864,0,0,4,7,1170,300,1916,1916,98103,47.6638,-122.345,1570,3864,4,2
204,268750.0,4,800,8775,0,0,3,6,800,0,1943,1943,98166,47.48,-122.336,1310,8775,4,2
11,819900.0,5,3150,7119,0,0,3,9,3150,0,2013,2013,98052,47.6759,-122.15100000000001,1560,8384,11,4
174,520000.0,3,2030,16200,0,0,3,8,2030,0,1984,1984,98027,47.5162,-122.057,2660,17958,9,4
80,230000.0,3,1450,11204,0,0,3,7,1450,0,2003,2003,98001,47.2639,-122.25200000000001,1520,9518,8,2
276,240000.0,3,1510,10248,0,0,3,7,1510,0,1969,1969,98023,47.2929,-122.37100000000001,1510,9753,7,2
126,232000.0,2,1240,12092,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460,4,2
313,240500.0,2,1240,12092,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460,4,2
178,274975.0,3,3030,45004,0,0,3,9,3030,0,1987,1987,98077,47.7721,-122.09299999999999,3080,35781,10,4
126,740000.0,4,2050,4400,0,0,4,9,2050,0,1922,1922,98102,47.644,-122.319,2320,5500,8,3
361,186375.0,3,1000,7636,0,0,2,7,1000,0,1952,1952,98166,47.472,-122.344,1150,7600,4,2
84,790000.0,3,2370,10289,0,0,4,9,1590,780,1977,1977,98005,47.592,-122.166,2500,10004,9,2
137,880000.0,4,2800,6750,0,0,3,9,1890,910,1951,2002,98105,47.669,-122.275,2370,6120,14,4
349,279000.0,6,2240,11180,0,0,4,7,2240,0,1955,1955,98198,47.42,-122.323,1590,7955,7,4
88,295000.0,3,1810,10530,0,2,3,8,1810,0,1991,1991,98022,47.1913,-122.012,1910,10450,8,2
341,640000.0,2,1070,5000,0,0,3,7,1070,0,1924,1924,98103,47.6666,-122.331,1710,5000,4,2
62,940000.0,4,2490,9525,0,0,5,9,2490,0,1968,1968,98040,47.5639,-122.21700000000001,2770,9525,8,4
158,260000.0,4,1960,5238,0,0,3,7,1960,0,2003,2003,98038,47.3483,-122.052,1800,5894,10,4
31,559900.0,3,2930,5569,0,0,3,9,1860,1070,2004,2004,98072,47.7648,-122.164,2580,11045,11,2
81,791500.0,4,1510,3500,0,0,5,7,1510,0,1911,1911,98103,47.6794,-122.35700000000001,1820,3750,8,3
116,265000.0,3,1420,8250,0,0,3,7,1420,0,1954,1954,98133,47.7535,-122.354,1740,8000,7,2
364,245000.0,3,1740,11547,0,0,3,7,1740,0,1954,1954,98178,47.4945,-122.22,880,78408,7,2
357,485000.0,4,2560,43995,0,0,4,7,2560,0,1962,1962,98052,47.6945,-122.09299999999999,2560,14764,7,4
188,684000.0,4,3040,8414,0,0,3,9,2420,620,2010,2010,98059,47.5222,-122.15700000000001,3470,8066,14,4
130,425000.0,3,2500,6840,0,0,3,8,1300,1200,1957,1957,98125,47.7222,-122.32,1580,8691,7,2
168,309600.0,4,1275,20000,0,0,4,6,1275,0,1991,1991,98070,47.3796,-122.49,1660,20000,7,2
77,552250.0,4,2580,5823,0,0,3,8,2580,0,2002,2002,98065,47.5374,-121.875,2380,5823,10,4
82,165000.0,4,1000,7134,0,0,3,6,1000,0,1943,1943,98178,47.4897,-122.24,1020,7138,4,2
241,239900.0,4,1000,7134,0,0,3,6,1000,0,1943,1943,98178,47.4897,-122.24,1020,7138,4,2
217,320000.0,2,1070,32633,0,0,4,6,1070,0,1930,1930,98059,47.4716,-122.07799999999999,1360,32156,4,2
172,206600.0,3,1390,13464,0,0,4,7,1390,0,1987,1987,98030,47.3581,-122.17299999999999,1720,12080,8,2
349,387000.0,4,2500,7690,0,0,3,7,1250,1250,1973,1973,98155,47.7713,-122.307,2040,8646,7,2
33,299000.0,1,560,12120,0,0,3,4,560,0,1967,1967,98014,47.675,-121.854,1300,19207,3,2
143,855000.0,4,2270,10460,0,0,3,9,2270,0,1965,1965,98040,47.5603,-122.22200000000001,2610,10180,11,4
269,315000.0,3,1900,14400,0,0,4,7,1300,600,1954,1954,98166,47.4147,-122.337,1940,14400,4,2
215,437500.0,2,990,3120,0,2,5,7,790,200,1907,1907,98103,47.68,-122.353,1930,3120,4,2
326,252000.0,4,1550,19800,0,0,4,7,1050,500,1969,1969,98001,47.3117,-122.27,1640,22654,6,2
33,375000.0,4,2200,7475,0,0,5,7,1100,1100,1955,1955,98118,47.543,-122.28,1600,5766,7,2
96,300000.0,4,1910,4862,0,0,3,7,1910,0,2005,2005,98038,47.3607,-122.03399999999999,2010,5091,10,4
157,420000.0,4,1750,9600,0,0,4,7,1750,0,1954,1954,98006,47.5759,-122.137,1750,10530,4,3
3,900000.0,3,1330,77972,0,0,3,7,1330,0,1928,1954,98033,47.6891,-122.15899999999999,1340,17689,4,2
95,679900.0,3,2440,5750,0,2,3,9,1980,460,2000,2000,98116,47.565,-122.381,1520,5750,10,4
34,463000.0,3,1640,29970,0,0,3,7,1640,0,1992,1992,98053,47.6359,-121.97399999999999,1580,28399,10,4
118,380000.0,5,2760,11340,0,0,4,9,2760,0,1978,1978,98059,47.4769,-122.141,2470,11340,10,4
222,329500.0,4,1820,7912,0,0,3,7,1820,0,1994,1994,98038,47.3845,-122.029,1820,8168,10,4
109,604950.0,3,2110,5608,0,0,3,8,1340,770,2013,2013,98033,47.6743,-122.184,2040,9363,10,2
138,795000.0,5,3040,9570,0,2,4,8,1640,1400,1966,1966,98006,47.5651,-122.164,2920,8800,10,2
273,465000.0,3,1840,40438,0,0,3,7,1840,0,1994,1994,98045,47.4853,-121.709,1380,44049,8,4
328,673000.0,4,2990,10400,0,0,3,9,2990,0,2002,2002,98166,47.4508,-122.359,2140,17449,10,4
152,810000.0,4,3520,15420,0,0,3,10,3520,0,1991,1991,98074,47.6375,-122.016,3400,21455,10,4
356,785000.0,4,2440,69415,0,0,4,8,1910,530,1989,1989,98075,47.5944,-122.042,2770,24361,11,2
202,338000.0,4,2090,7500,0,0,3,7,1370,720,1986,1986,98056,47.4888,-122.182,1810,7650,12,2
216,280000.0,3,1430,7222,0,0,3,7,1430,0,1993,1993,98056,47.5112,-122.19,1430,7220,9,4
152,315000.0,4,2180,10754,0,0,5,7,1100,1080,1954,1954,98133,47.7711,-122.34100000000001,1810,6929,9,2
326,530000.0,4,2180,10754,0,0,5,7,1100,1080,1954,1954,98133,47.7711,-122.34100000000001,1810,6929,9,2
235,380000.0,5,3450,9914,0,0,3,9,3450,0,2004,2004,98023,47.2813,-122.345,2860,9721,12,4
101,297000.0,3,1450,7562,0,0,3,7,1450,0,1994,1994,98056,47.5038,-122.189,1650,7625,9,4
18,730000.0,4,3230,7331,0,0,3,10,3230,0,2004,2004,98075,47.5823,-121.97,3480,7447,10,4
38,450000.0,3,1640,13500,0,0,3,7,1110,530,1940,1940,98125,47.7164,-122.304,1770,12600,7,2
178,275000.0,3,1590,7750,0,0,3,7,1060,530,1997,1997,98038,47.3624,-122.045,1680,7500,12,2
362,595000.0,4,2020,2849,0,0,3,7,2020,0,1960,1960,98115,47.6831,-122.329,1910,3120,8,4
354,435000.0,3,1300,3348,0,0,3,7,1300,0,1904,2014,98144,47.592,-122.307,1590,2577,6,3
137,270000.0,2,1380,209959,0,0,1,6,1380,0,1954,1954,98011,47.7461,-122.195,3130,19868,6,2
95,950000.0,3,4040,14338,0,0,3,10,3030,1010,1986,1986,98077,47.7268,-122.06,3360,14142,12,4
315,389000.0,4,2130,5337,0,0,3,7,2130,0,2001,2001,98019,47.7237,-121.959,2300,6930,9,4
264,560000.0,4,2550,7800,0,0,3,8,1580,970,1968,1968,98052,47.6283,-122.095,2420,8050,9,2
87,1350000.0,5,4800,14984,0,2,3,11,3480,0,1998,1998,98006,47.5543,-122.148,4050,19009,14,4
193,799000.0,4,2510,11585,0,0,4,8,2510,0,1969,1969,98040,47.5483,-122.226,2450,9691,9,4
54,365500.0,3,1410,9600,0,0,4,7,1410,0,1983,1983,98072,47.7591,-122.146,1410,9600,8,2
13,252350.0,3,1650,7352,0,0,3,7,1160,490,1979,1979,98058,47.4612,-122.169,1710,7350,8,2
126,403950.0,4,2120,13780,0,0,3,8,2120,0,1993,1993,98146,47.4987,-122.365,1880,12000,10,4
91,385000.0,4,2040,10726,0,0,3,7,1380,660,1954,1954,98177,47.772,-122.35799999999999,1610,10020,6,2
222,345000.0,4,1550,7620,0,0,3,7,1550,0,1957,1957,98106,47.5287,-122.35,1450,7620,4,3
138,490000.0,3,1980,3128,0,0,4,9,1980,0,1979,1979,98008,47.6109,-122.11399999999999,1950,2856,11,4
47,330000.0,3,1600,26977,0,0,3,8,1600,0,2005,2005,98019,47.7736,-121.90100000000001,1790,27743,10,4
10,927000.0,4,3300,12090,0,0,3,8,3300,0,1953,1953,98004,47.6294,-122.21799999999999,3180,12239,11,4
87,1120000.0,4,3840,16619,0,1,4,10,3840,0,1983,1983,98040,47.5634,-122.213,3600,16553,10,4
363,330000.0,2,1220,10000,0,0,5,7,1220,0,1950,1950,98028,47.7405,-122.241,2000,9600,4,2
311,530000.0,5,2720,8800,0,0,4,7,1500,1220,1958,1958,98008,47.5976,-122.118,2110,8800,9,2
52,365000.0,4,1940,25600,0,0,1,8,1940,0,1962,1962,98006,47.5722,-122.12899999999999,2000,10071,8,2
48,378750.0,3,2160,3000,0,0,3,7,1260,900,1909,2011,98118,47.5644,-122.289,1060,3500,10,3
48,269900.0,4,1530,8750,0,0,4,7,1530,0,1968,1968,98058,47.4556,-122.15700000000001,1390,8750,7,3
308,557000.0,3,1710,2096,0,0,3,8,1290,420,2008,2008,98122,47.6055,-122.305,1630,1543,14,4
115,360000.0,4,3730,16980,0,0,4,7,2150,1580,1974,1974,98022,47.1775,-122.022,1880,16963,7,2
355,352000.0,2,940,5000,0,0,4,7,940,0,1937,1937,98117,47.6879,-122.385,1560,4500,4,2
298,437000.0,3,1750,22357,0,0,3,8,1750,0,1994,1994,98045,47.4807,-121.779,2430,22357,10,4
47,322500.0,4,1820,6753,0,0,3,7,1820,0,1994,1994,98038,47.3845,-122.03200000000001,1820,7107,10,4
133,650000.0,3,1510,2000,0,0,3,9,1330,180,2001,2001,98116,47.5815,-122.402,1510,1352,13,4
96,450000.0,3,1290,1213,0,0,3,8,1290,0,2001,2001,98103,47.6609,-122.344,1290,3235,8,6
350,278500.0,3,1570,5250,0,0,3,7,1570,0,1998,1998,98092,47.3163,-122.18799999999999,1570,5250,8,2
360,364950.0,4,1930,6957,0,0,3,8,1930,0,1995,1995,98055,47.4309,-122.191,2090,6996,10,4
132,840000.0,4,2840,40139,0,4,4,10,2840,0,1986,1986,98038,47.401,-122.02600000000001,3180,36852,14,2
320,268000.0,3,1550,8134,0,0,3,7,1550,0,1991,1991,98031,47.403999999999996,-122.191,1550,8134,10,4
186,632925.0,3,2990,32239,0,0,4,8,2990,0,1978,1978,98077,47.7718,-122.095,2990,36497,10,4
82,577500.0,3,2000,7251,0,0,3,9,2000,0,1995,1995,98034,47.7067,-122.2,2450,8118,10,4
286,339000.0,4,2390,7480,0,2,3,7,2390,0,1920,1920,98178,47.504,-122.227,2850,6867,6,3
130,570000.0,3,2910,37461,0,0,4,7,1530,1380,1967,1967,98052,47.7015,-122.164,2520,18295,7,2
248,423000.0,4,2200,9351,0,0,5,7,1290,910,1962,1962,98133,47.7448,-122.333,1910,8660,9,2
235,355000.0,3,1860,5028,0,0,3,8,1860,0,2012,2012,98019,47.7318,-121.98200000000001,2320,5465,9,4
215,482000.0,2,950,3960,0,0,3,7,950,0,1941,1941,98103,47.6885,-122.337,1320,4050,4,2
89,625000.0,3,1600,9135,0,0,5,7,1600,0,1955,1955,98006,47.5724,-122.179,1580,9800,7,2
231,538000.0,3,2250,11632,0,0,3,8,2250,0,1988,1988,98056,47.5272,-122.169,2360,11632,10,4
250,380000.0,3,2280,10255,0,0,4,8,2280,0,1985,1985,98058,47.4334,-122.161,2310,10094,10,4
76,375000.0,2,940,5120,0,0,3,7,940,0,1909,1909,98122,47.6073,-122.30799999999999,1300,5120,4,2
336,245000.0,3,1530,8500,0,0,5,7,1030,500,1996,1996,98038,47.3592,-122.046,1850,8140,10,2
196,310000.0,5,2190,27260,0,0,4,7,2190,0,1947,1947,98166,47.4546,-122.337,1620,39480,7,2
299,1300000.0,3,2350,15021,0,0,4,8,1770,580,1976,1976,98004,47.6408,-122.219,3530,15715,8,2
4,397000.0,4,1440,7680,0,0,3,7,1200,240,1971,1971,98034,47.7245,-122.2,1460,9660,8,2
375,365000.0,3,2200,4052,0,0,3,8,2200,0,2005,2005,98058,47.4362,-122.178,2310,5082,10,4
179,328500.0,4,2290,8250,0,0,3,9,2290,0,1990,1990,98042,47.3739,-122.156,2290,8250,12,4
129,988000.0,4,4040,19700,0,0,3,11,4040,0,1987,1987,98052,47.7205,-122.12700000000001,3930,21887,12,4
81,1000000.0,4,2610,3277,0,0,5,8,1920,690,1922,1922,98103,47.6636,-122.33,1810,3277,10,3
124,237000.0,3,1490,2138,0,0,3,7,1490,0,2005,2005,98055,47.4324,-122.197,1490,2094,10,4
140,525000.0,4,2450,5280,0,0,3,8,2450,0,2003,2003,98011,47.7734,-122.22399999999999,2300,4674,10,4
137,749000.0,4,1710,9627,0,0,3,9,1440,270,1976,2014,98006,47.559,-122.164,2140,9131,10,2
111,722500.0,5,4870,11800,0,0,3,10,3470,1400,1983,1983,98074,47.633,-122.041,3180,11398,10,4
314,843000.0,3,3130,8750,0,0,3,10,3130,0,1991,1991,98052,47.6954,-122.103,2860,9003,10,4
67,438000.0,2,1270,1372,0,0,3,8,1270,0,2000,2000,98115,47.6776,-122.318,1610,3090,8,6
137,578000.0,3,2120,10875,0,2,3,8,1540,580,1977,1977,98146,47.504,-122.382,2460,11760,7,2
144,227950.0,3,1670,8230,0,0,5,7,1670,0,1954,1954,98001,47.2613,-122.255,2077,4910,6,2
81,196000.0,3,2070,11576,0,0,3,7,2070,0,1974,1974,98001,47.3417,-122.271,1890,7519,9,4
74,641000.0,2,1420,5332,0,0,3,8,1070,350,1953,1953,98105,47.6694,-122.275,2400,5406,4,2
109,205000.0,3,940,7980,0,0,4,7,940,0,1960,1960,98032,47.3838,-122.289,1150,8050,4,2
214,400000.0,3,1920,9102,0,0,3,7,1920,0,1968,1968,98072,47.7487,-122.08200000000001,1920,9760,7,2
192,1030000.0,3,3545,9816,0,0,3,10,2610,935,2005,2005,98027,47.5534,-122.07799999999999,3630,7704,10,2
321,505000.0,3,1260,5460,0,0,3,7,1260,0,1972,1972,98034,47.7355,-122.18,1510,5460,8,2
160,475000.0,5,2340,7200,0,0,3,7,1300,1040,1975,1975,98034,47.7206,-122.211,1930,7221,10,2
187,520000.0,3,2590,9263,0,0,5,8,1440,1150,1977,1977,98028,47.7691,-122.262,2580,9450,9,2
365,1450000.0,3,3970,24920,0,2,3,10,3260,710,1977,1977,98034,47.7183,-122.258,2610,13838,18,4
243,333500.0,3,1220,9732,0,0,3,7,1220,0,1965,1965,98011,47.7736,-122.214,1630,10007,7,2
296,232000.0,3,1400,10403,0,0,4,6,1400,0,1976,1976,98038,47.361999999999995,-122.029,1230,10209,4,2
354,691100.0,3,2360,16117,0,0,4,8,1710,650,1983,1983,98006,47.5698,-122.12100000000001,2120,16117,11,2
165,811000.0,3,1870,9897,0,0,4,8,1870,0,1960,1960,98040,47.5505,-122.221,1900,10005,7,2
18,551000.0,3,2830,5802,0,0,3,9,2830,0,2001,2001,98028,47.7605,-122.234,2500,5788,10,4
251,496500.0,3,2260,3640,0,0,3,8,2260,0,1994,1994,98072,47.7356,-122.15700000000001,2350,3710,10,4
208,705000.0,3,1970,20978,1,3,4,9,1770,200,1980,1980,98070,47.3844,-122.43799999999999,2280,75396,12,4
41,578000.0,4,3140,9225,0,2,5,9,1770,1370,1966,1966,98055,47.4904,-122.226,2460,9600,10,2
271,255000.0,3,1240,8659,0,0,5,7,1240,0,1986,1986,98042,47.3663,-122.089,1490,8223,7,2
55,1050000.0,4,3450,7832,0,0,3,10,3450,0,2007,2007,98006,47.5637,-122.12299999999999,3220,8567,14,4
307,348000.0,3,2570,8491,0,0,4,8,2570,0,1989,1989,98042,47.3759,-122.125,2400,8049,9,4
186,230000.0,3,1510,3413,0,0,3,7,1510,0,1985,1985,98031,47.3912,-122.167,1570,3777,8,4
221,359500.0,4,2390,11250,0,0,3,9,2390,0,1988,1988,98023,47.3305,-122.37100000000001,2480,11250,9,4
194,330000.0,3,980,7000,0,0,3,6,980,0,1953,1953,98133,47.7617,-122.35700000000001,1220,7000,4,2
21,80000.0,1,430,5050,0,0,2,4,430,0,1912,1912,98014,47.6499,-121.90899999999999,1200,7500,3,2
213,465000.0,3,1480,6360,0,0,3,7,1480,0,1954,1954,98133,47.7311,-122.353,1480,6360,7,2
166,325000.0,4,1850,7324,0,0,3,8,1850,0,1997,1997,98042,47.3701,-122.10700000000001,2100,7329,10,4
250,340500.0,3,2270,28025,0,0,4,7,1920,350,1947,1947,98168,47.4857,-122.318,1770,14833,8,2
249,342500.0,3,1810,5192,0,0,3,8,1810,0,1993,1993,98038,47.3724,-122.042,1810,6200,10,4
52,290900.0,2,1610,17600,0,0,3,6,1610,0,1930,1983,98178,47.4855,-122.266,1310,12950,8,4
287,868700.0,3,3840,6161,0,0,3,10,3840,0,2000,2000,98074,47.6336,-122.064,3230,7709,17,4
195,1200000.0,4,4110,8400,0,1,3,9,3130,980,1928,1928,98125,47.717,-122.281,2820,8400,11,4
165,1150000.0,4,4190,10259,0,0,3,11,3150,1040,2000,2000,98074,47.6332,-122.066,4300,11919,13,4
101,859900.0,4,3390,6298,0,0,3,9,3390,0,2011,2011,98074,47.5906,-122.06200000000001,3390,7111,11,4
98,520000.0,4,1890,3006,0,0,3,7,1890,0,2003,2003,98029,47.5461,-121.99799999999999,1580,3000,9,4
70,460000.0,3,1610,2527,0,2,3,9,1080,530,2005,2005,98118,47.5674,-122.29,1610,4173,10,4
122,438924.0,3,1050,4590,0,0,3,7,850,200,1949,1949,98115,47.6943,-122.29,1770,5400,6,2
339,315000.0,2,630,6550,0,0,3,5,630,0,1918,1918,98126,47.5486,-122.38,1420,6550,4,2
77,590000.0,4,2910,10650,0,2,3,8,1780,1130,1975,1975,98033,47.6658,-122.18799999999999,2920,10988,11,2
186,378500.0,4,1700,8640,0,0,3,7,850,850,1955,1955,98006,47.5772,-122.15299999999999,1620,9000,7,2
32,328500.0,3,1950,8130,0,0,4,9,1950,0,1990,1990,98042,47.3875,-122.161,2350,7691,10,4
327,849950.0,3,2990,9773,0,0,4,8,2990,0,1973,1973,98005,47.6344,-122.17399999999999,2230,11553,12,4
