price,bedrooms,sqft_lot,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,bathroomsx4,floorsx2
460000.0,3,2527,0,2,3,9,1080,530,2005,98118,10,4
438924.0,3,4590,0,0,3,7,850,200,1949,98115,6,2
315000.0,2,6550,0,0,3,5,630,0,1918,98126,4,2
590000.0,4,10650,0,2,3,8,1780,1130,1975,98033,11,2
378500.0,4,8640,0,0,3,7,850,850,1955,98006,7,2
328500.0,3,8130,0,0,4,9,1950,0,1990,98042,10,4
849950.0,3,9773,0,0,4,8,2990,0,1973,98005,12,4
525000.0,3,6000,0,2,3,7,900,450,1950,98136,6,2
295000.0,4,7725,0,0,4,8,1460,700,1978,98023,10,2
207950.0,2,5000,0,0,3,6,890,0,1917,98118,8,2
699900.0,4,7302,0,0,3,9,2810,0,2002,98075,11,4
452000.0,4,7350,0,0,4,7,960,620,1963,98052,6,2
370000.0,3,5036,0,1,4,7,1680,0,1987,98055,8,2
232000.0,3,11230,0,0,5,7,1300,0,1968,98042,7,2
669950.0,5,14062,0,0,4,7,2380,440,1960,98034,10,4
397500.0,3,6710,0,0,3,7,1070,440,1972,98034,8,2
490000.0,2,1391,0,0,3,8,870,360,2004,98112,10,4
725000.0,4,4140,0,0,3,9,1710,400,1925,98116,8,4
299000.0,3,19635,0,2,4,7,1610,1470,1958,98032,11,2
625000.0,2,5750,0,0,4,7,1190,300,1900,98116,6,3
437500.0,3,4500,0,0,3,7,2120,0,2000,98065,10,4
650000.0,4,5438,0,0,3,9,3180,0,2003,98065,10,4
475000.0,2,3825,0,0,3,7,860,630,1929,98117,4,2
342000.0,3,11947,0,0,4,8,1930,0,1966,98042,8,2
1200000.0,4,7800,0,0,3,10,2770,0,1999,98033,10,4
280000.0,3,11610,0,0,4,7,1670,0,1963,98055,6,2
240000.0,2,7200,0,0,3,7,1330,0,1993,98188,7,2
529000.0,3,3328,0,0,4,7,1210,0,1924,98107,4,3
442000.0,3,5100,0,0,4,7,1030,160,1941,98136,4,2
615000.0,2,6872,0,0,4,7,820,0,1946,98119,4,2
585000.0,4,7559,0,0,4,8,1580,850,1981,98052,7,2
480000.0,4,7787,0,0,3,8,2600,0,2005,98059,10,4
290000.0,4,8184,0,0,3,7,1330,0,1949,98133,4,3
615000.0,3,5000,0,0,5,7,950,950,1951,98116,7,2
300000.0,2,7680,0,0,4,7,1100,0,1950,98133,4,2
308000.0,3,39150,0,0,3,6,1580,400,1932,98030,4,3
750000.0,3,7745,0,0,3,9,2400,0,2001,98033,10,4
288000.0,3,7560,0,0,5,6,1190,0,1958,98058,4,2
190000.0,2,6000,0,0,3,6,630,0,1943,98178,4,2
515000.0,5,5105,0,0,3,8,1520,1010,2005,98133,12,2
235000.0,4,11054,0,0,4,5,1690,0,1930,98055,6,2
275000.0,2,5000,0,0,3,6,940,0,1951,98126,4,2
727500.0,2,9119,0,0,4,7,1240,0,1952,98004,8,2
650000.0,4,6587,0,0,3,7,3040,0,2003,98053,10,4
365000.0,4,7085,0,0,3,6,1590,0,1944,98125,4,3
662000.0,3,36947,0,0,3,9,2500,0,1984,98052,7,2
270500.0,3,7848,0,0,3,7,1320,460,1978,98038,10,2
200000.0,2,1898,0,0,3,7,1360,0,1978,98092,6,4
160000.0,3,9600,0,0,4,7,1010,0,1962,98198,6,2
204000.0,3,7405,0,0,4,6,1040,0,1971,98010,4,2
358000.0,3,6655,0,0,4,7,1610,0,1985,98058,9,4
452000.0,4,8268,0,0,3,7,1570,0,1979,98011,7,2
595000.0,2,4000,0,0,4,7,1010,500,1900,98103,8,2
249000.0,3,6082,0,0,3,7,1360,0,1994,98042,8,2
346900.0,4,5106,0,0,3,8,1970,0,1999,98055,10,4
280000.0,4,4350,0,0,3,7,1560,0,2003,98056,10,4
318888.0,4,12000,0,0,4,8,2270,50,1973,98032,7,2
530000.0,3,40518,0,0,3,8,2120,0,1967,98075,9,2
375000.0,3,18500,0,0,4,8,2120,0,1983,98031,9,4
910000.0,4,29242,0,0,3,11,3350,0,1988,98052,10,4
782000.0,4,9614,0,0,4,10,2380,0,1991,98006,10,4
259950.0,2,649,0,0,3,9,720,350,2008,98106,8,4
315000.0,4,18360,0,0,4,7,1560,740,1979,98058,11,2
215000.0,2,8865,0,0,4,6,1320,0,1943,98168,4,2
705000.0,3,10221,0,2,4,7,1140,1040,1946,98040,7,2
451000.0,3,9813,0,0,3,7,1790,0,1949,98155,7,4
261000.0,2,8125,0,0,4,6,750,0,1943,98055,4,2
396000.0,3,8280,0,0,5,7,1300,0,1956,98028,6,2
725000.0,4,29170,0,3,3,9,2990,0,1999,98059,10,4
238000.0,4,7242,0,0,3,7,1400,0,1959,98188,4,3
331500.0,4,10271,0,0,3,7,2050,0,1998,98042,10,4
880000.0,3,5163,0,0,3,9,2870,0,2014,98103,10,4
638700.0,3,9162,0,0,3,7,1370,710,1960,98005,7,2
435000.0,3,5680,0,0,3,7,1840,0,2008,98053,10,4
260000.0,3,5350,0,0,4,6,1180,0,1959,98178,4,3
671500.0,5,4000,0,0,5,7,1530,630,1927,98105,11,3
610000.0,3,3400,0,0,3,8,1180,0,1907,98109,4,3
405000.0,2,15029,0,0,4,6,870,290,1937,98014,3,2
338900.0,4,5612,0,0,3,7,1830,0,2003,98038,10,4
720000.0,4,7708,0,0,3,10,3200,0,2004,98075,16,4
442000.0,5,5445,0,0,4,7,1760,800,1927,98108,12,3
650000.0,5,5040,0,0,5,8,2550,0,1902,98122,11,3
263500.0,3,9917,0,0,3,7,1040,290,1981,98058,7,2
300000.0,2,75794,0,0,4,7,1220,0,1963,98038,4,2
266000.0,3,3402,0,0,3,7,1805,0,2009,98002,10,4
530000.0,4,5493,0,0,3,8,2320,0,2004,98028,10,4
180000.0,3,8960,0,0,4,6,1384,0,1965,98023,4,2
619000.0,3,6439,0,0,3,9,2720,0,2005,98065,10,4
264000.0,3,10608,0,0,4,7,1820,0,1962,98003,6,2
730000.0,2,4920,0,4,4,7,1530,600,1941,98116,9,3
439000.0,4,10070,0,0,3,7,2060,0,1975,98034,9,4
268500.0,4,7500,0,0,4,7,1080,340,1981,98031,7,2
330000.0,3,15744,0,0,3,7,1510,0,1985,98045,7,2
640000.0,3,4000,0,0,3,8,1960,200,1903,98122,10,3
900000.0,3,12600,0,0,4,11,3180,0,1978,98074,10,4
370000.0,3,13300,0,0,4,8,2110,0,1985,98038,9,4
685000.0,3,2900,0,0,5,8,1330,730,1931,98144,8,3
265000.0,3,32666,0,0,4,7,1820,0,1966,98022,7,2
290000.0,3,2937,0,0,3,8,1610,0,2006,98055,10,4
296000.0,4,3600,0,0,3,7,1780,0,2006,98038,10,4
360000.0,4,9611,0,0,3,7,1840,0,1996,98178,10,4
240500.0,3,10584,0,0,3,7,990,470,1997,98168,7,2
372500.0,2,2958,0,0,3,8,1400,0,2007,98126,10,4
595000.0,3,14402,0,2,3,9,3370,0,2004,98045,10,4
1220000.0,4,15367,0,0,4,9,3200,0,1962,98040,9,4
507000.0,2,6460,0,0,3,8,1670,0,2004,98053,7,2
399950.0,4,31465,0,0,3,9,2420,0,1984,98092,8,2
185000.0,3,10816,0,0,3,7,1430,0,1994,98010,7,4
460000.0,3,7070,0,0,3,7,1440,0,1980,98052,7,2
435500.0,3,4789,0,0,3,7,1450,0,1985,98029,9,4
469000.0,4,13938,0,0,5,8,2100,1450,1966,98188,11,2
531000.0,2,1175,0,0,3,8,1110,160,2000,98103,12,4
443500.0,2,6804,0,0,3,7,940,0,1949,98177,4,2
223000.0,3,6824,0,0,3,7,1300,370,1990,98042,8,2
590000.0,4,15842,0,0,3,8,2400,700,1996,98028,14,4
340000.0,2,1760,0,0,3,7,1100,0,1997,98103,10,6
650000.0,3,3388,0,0,4,8,1230,640,1925,98199,8,2
533600.0,3,5080,0,0,4,8,1930,0,1990,98029,10,4
695000.0,3,4694,0,0,3,9,2540,0,2005,98074,11,4
242000.0,3,7524,0,0,4,7,1280,0,1988,98031,7,3
425000.0,3,8814,0,0,3,7,1280,540,1967,98125,9,2
525000.0,3,9414,0,0,3,7,1490,0,1981,98052,9,4
485000.0,3,5502,0,0,3,8,1880,0,1988,98029,10,4
175000.0,3,9775,0,0,3,7,1250,0,1971,98045,4,2
210000.0,3,7210,0,0,3,8,1440,0,1983,98092,8,2
260000.0,3,7415,0,0,3,7,1920,0,1989,98031,10,4
577000.0,3,5750,0,0,3,7,1330,730,1976,98116,10,2
200000.0,3,10588,0,0,4,7,1210,0,1958,98002,6,2
605000.0,2,5000,0,0,4,7,940,820,1927,98117,7,2
325000.0,3,6750,0,0,4,6,990,0,1947,98133,4,2
289500.0,3,6400,0,0,4,6,820,140,1944,98178,4,2
559950.0,3,1458,0,0,3,9,1660,0,2014,98144,10,6
1040000.0,3,9375,0,1,4,8,1330,570,1941,98115,7,2
543500.0,3,2790,0,0,3,7,990,280,1970,98199,9,2
480000.0,4,34293,0,0,4,9,3250,0,1983,98042,9,4
218000.0,3,9633,0,0,5,6,960,0,1982,98022,4,2
565000.0,2,6000,0,0,4,7,960,370,1914,98199,7,2
426700.0,3,7700,0,0,5,7,1600,480,1968,98056,7,2
650000.0,3,11575,0,3,3,8,2130,0,1957,98028,10,2
542000.0,2,3060,0,0,3,7,770,120,1910,98105,4,2
415000.0,3,8000,0,0,3,7,1070,0,1977,98052,7,2
214000.0,3,8316,0,0,4,6,1200,0,1953,98002,4,2
245000.0,3,8910,0,0,5,7,1360,0,1949,98188,6,4
314500.0,3,13303,0,0,3,8,2050,0,1993,98003,8,2
1120000.0,3,5750,0,0,5,9,2000,1000,1924,98116,6,4
378000.0,2,3850,0,0,3,7,800,500,1963,98136,8,2
305000.0,4,9091,0,0,3,7,1340,910,1982,98001,10,2
729500.0,3,1091,0,1,3,9,1530,130,2015,98116,10,6
430000.0,3,6699,0,0,3,7,2360,0,2003,98065,10,4
240000.0,3,6500,0,0,3,7,1150,0,1987,98038,7,2
545000.0,3,6200,0,0,3,7,1680,0,1916,98136,7,3
530000.0,3,2500,0,0,3,7,870,450,1918,98105,7,2
425000.0,4,7645,0,0,3,6,1260,0,1925,98146,4,3
220000.0,3,6020,0,0,3,6,1000,0,1944,98166,4,2
521000.0,4,36400,0,0,4,8,1550,470,1976,98077,7,2
325000.0,3,6862,0,2,3,7,1120,800,1952,98118,4,2
597500.0,3,5400,0,0,4,7,1380,770,1911,98126,8,3
337000.0,3,3976,0,0,3,7,1470,0,1999,98065,10,4
1000000.0,3,10492,0,2,3,10,3180,0,1991,98052,10,4
495000.0,3,6000,0,0,3,6,990,0,1943,98105,4,2
748000.0,4,3330,0,0,3,8,1970,800,2001,98052,14,4
888000.0,3,8710,0,0,4,7,1250,0,1953,98004,6,2
269900.0,3,22267,0,0,3,7,1140,0,1986,98045,7,2
496500.0,4,14440,0,0,3,7,1550,700,1967,98027,10,2
475000.0,3,5097,0,0,3,7,1640,0,1969,98155,10,4
312000.0,3,1374,0,0,3,7,1255,0,2004,98125,6,6
323000.0,3,12231,0,0,3,7,1290,0,1976,98072,4,2
331000.0,3,9079,0,0,3,7,1300,0,1986,98059,7,2
306000.0,3,1086,0,0,3,8,1220,0,2007,98133,6,6
655000.0,4,4000,0,0,3,8,2630,0,2002,98117,10,6
290000.0,3,15954,0,0,4,8,1950,0,1959,98003,6,2
1250000.0,4,5000,0,0,5,9,2360,800,1965,98105,13,4
460000.0,3,4708,0,0,4,7,860,690,1949,98115,7,2
435000.0,4,6380,0,0,4,7,850,0,1940,98115,10,2
664000.0,4,11880,0,0,5,8,1630,880,1978,98006,11,2
865000.0,4,4180,0,3,4,8,1800,0,1921,98102,7,4
385000.0,3,18000,0,0,3,8,1200,600,1968,98058,7,2
497000.0,3,9315,0,0,3,7,1350,520,1975,98034,9,2
280000.0,2,3000,0,0,4,7,1010,0,1925,98045,4,2
188000.0,2,17487,0,0,3,6,1120,0,1924,98178,6,2
478500.0,3,4755,0,2,3,8,1200,890,1969,98136,4,2
222000.0,3,7187,0,0,4,7,970,470,1981,98023,8,2
609900.0,4,7399,0,0,3,10,3190,0,2006,98038,10,4
413000.0,4,5809,0,0,4,7,1750,630,1995,98106,14,4
400000.0,4,4875,0,0,3,7,1420,0,1930,98115,4,3
802541.0,5,6768,0,0,3,9,2990,0,2014,98006,11,4
320000.0,3,7757,0,0,3,8,2680,0,1990,98023,10,4
507000.0,4,7649,0,0,3,7,2730,0,2006,98065,10,4
387500.0,3,8329,0,0,3,6,1220,0,1946,98115,4,2
396000.0,3,12616,0,0,3,7,1500,0,1967,98072,4,2
373000.0,3,11788,0,1,3,8,1430,400,1958,98055,7,2
359900.0,4,7698,0,0,3,8,2470,0,1983,98058,9,4
410000.0,2,4342,0,0,3,6,670,130,1927,98115,4,2
690000.0,4,23488,0,0,3,9,2900,0,1992,98053,10,4
245000.0,3,5760,0,0,3,7,1410,0,1985,98030,8,2
700000.0,5,25958,0,1,5,8,1610,1220,1979,98075,10,2
268000.0,4,9966,0,0,3,7,1100,580,1977,98198,7,2
225000.0,3,26055,0,0,3,7,920,840,1979,98042,7,2
980000.0,4,11034,0,0,3,8,2240,0,1976,98004,9,4
795000.0,2,5000,0,2,3,5,1380,0,1905,98106,4,3
195000.0,2,5100,0,0,3,6,820,0,1953,98118,4,2
480000.0,4,10575,0,0,2,6,1730,450,1950,98005,8,2
485000.0,4,3600,0,0,3,7,1100,300,1900,98119,8,2
130000.0,2,9000,0,0,3,5,880,0,1928,98188,4,2
325000.0,2,5703,0,2,4,6,1060,0,1946,98198,4,2
440000.0,3,7245,0,0,4,7,1530,0,1984,98034,7,2
550000.0,4,14782,0,3,3,8,1460,1020,1958,98155,7,2
310000.0,3,7150,0,0,5,6,1490,0,1967,98059,7,2
390000.0,4,8548,0,0,3,8,2340,0,1993,98031,10,4
243000.0,3,12125,0,0,4,7,1450,0,1981,98001,7,2
639000.0,4,9875,0,0,3,9,2210,0,1990,98074,10,4
215000.0,4,7400,0,0,4,7,1130,0,1969,98003,4,2
405000.0,5,10500,0,0,3,7,1100,450,1961,98011,7,2
250000.0,4,7140,0,0,5,7,1010,700,1968,98032,7,2
405500.0,3,8108,0,0,5,7,1010,0,1954,98155,6,2
267000.0,3,9644,0,0,3,7,1300,0,1994,98010,8,2
289950.0,3,6186,0,0,3,7,1670,0,2002,98038,10,4
565000.0,2,4080,0,0,5,7,960,0,1911,98103,4,2
636000.0,3,2770,0,0,3,8,1770,370,2007,98052,10,4
350000.0,5,5500,0,0,3,8,1550,970,2004,98178,12,2
320000.0,3,9380,0,0,5,7,1130,520,1978,98058,6,2
210000.0,2,5680,0,0,4,8,1440,0,1978,98198,7,2
245000.0,2,5900,0,0,3,7,1050,0,1950,98126,4,2
328000.0,3,7650,0,0,3,7,1130,340,1983,98059,7,2
501000.0,3,7972,0,3,5,8,1370,600,1976,98055,7,2
315000.0,3,17424,0,0,3,7,1540,0,1992,98045,9,4
403000.0,3,8354,0,0,3,8,2090,0,2012,98019,11,4
550000.0,3,17950,0,0,4,8,2110,270,1934,98155,8,4
347500.0,4,3562,0,0,3,9,2156,0,2012,98030,10,4
365000.0,4,8893,0,0,4,8,2070,0,1986,98058,9,4
588000.0,3,8167,0,0,4,8,1270,640,1951,98117,4,2
605000.0,3,7400,0,0,4,8,1260,660,1977,98006,7,2
233000.0,3,9177,0,0,3,7,1400,0,1974,98001,8,2
360000.0,4,17715,0,0,3,8,2210,0,1997,98030,10,4
459000.0,2,4887,0,0,3,6,1020,150,1929,98117,7,2
740000.0,3,72745,0,0,4,9,2100,0,1995,98077,8,2
305000.0,3,9750,0,0,3,7,1160,0,1967,98077,4,2
395000.0,3,4000,0,0,3,6,900,600,1925,98117,4,2
560000.0,4,6000,0,0,3,8,2940,0,2000,98011,10,4
650000.0,4,5070,0,1,4,7,1300,710,1963,98116,7,2
449950.0,3,4912,0,0,3,7,2170,0,2003,98028,10,4
517500.0,3,5200,0,3,4,7,1250,180,1940,98117,6,2
435000.0,4,6460,0,0,3,7,1070,440,1970,98034,6,2
329999.0,3,6908,0,0,3,6,800,350,1952,98155,4,2
950000.0,3,4200,0,4,5,8,1140,1010,1960,98116,7,2
447000.0,3,6001,0,0,5,7,1230,140,1944,98108,4,2
699800.0,2,6600,0,0,3,8,2380,0,2010,98053,10,2
850000.0,3,3850,0,0,5,7,770,600,1911,98112,7,2
316500.0,3,14250,0,0,3,7,1070,0,1979,98023,7,2
856600.0,4,13430,0,0,4,9,2400,0,1964,98005,9,2
405600.0,5,4000,0,0,4,8,2830,0,1918,98118,6,5
565000.0,4,22594,0,0,3,8,2440,0,1996,98053,10,4
400000.0,3,1149,0,0,3,8,1050,140,2008,98116,9,4
374950.0,4,4683,0,0,3,7,2730,0,2005,98038,11,4
405300.0,3,7939,0,0,5,7,1610,780,1983,98056,11,2
560000.0,3,31400,0,0,3,8,2060,0,1984,98074,9,4
824000.0,4,9864,0,0,4,8,1290,1200,1961,98004,9,2
260000.0,3,10968,0,0,5,7,1100,0,1984,98042,7,2
760000.0,4,6099,0,0,5,8,1470,960,1965,98115,10,2
405000.0,3,12750,0,0,3,10,2360,810,1995,98023,10,4
429900.0,4,8625,0,0,3,8,2640,0,1987,98058,10,4
341500.0,3,7223,0,0,4,7,1130,0,1961,98056,6,2
465250.0,5,7642,0,0,3,7,1940,0,1957,98177,8,3
450000.0,2,3000,0,0,3,7,1100,0,1912,98117,8,3
390000.0,3,10800,0,0,4,7,1200,0,1955,98006,4,2
420000.0,3,8030,0,0,4,8,1000,1000,1963,98008,9,2
269950.0,3,4838,0,0,3,8,1730,160,2002,98168,10,4
493000.0,4,2874,0,0,3,7,1060,850,1910,98122,8,2
370000.0,4,5880,0,0,3,9,2710,0,1998,98092,10,4
305000.0,3,23680,0,0,5,7,1250,0,1967,98059,4,2
400000.0,3,8219,0,0,5,6,970,620,1938,98034,7,3
320000.0,3,1221,0,0,3,8,1050,190,2009,98133,6,4
715000.0,4,4800,0,0,4,7,2000,0,1911,98103,4,4
218000.0,5,8040,0,0,4,8,1930,0,1966,98023,7,2
500000.0,2,5400,0,0,3,7,1280,0,1964,98117,4,2
460000.0,4,40419,0,0,4,7,2090,0,1984,98027,8,2
232500.0,3,9887,0,0,4,7,1140,800,1969,98003,6,2
408200.0,3,5761,0,0,4,7,1800,0,1990,98106,10,4
522000.0,3,8400,0,0,4,7,1400,330,1980,98052,7,2
675000.0,4,11120,0,0,3,9,2810,0,1982,98074,10,4
249950.0,4,7980,0,0,3,6,1330,0,1952,98168,4,3
210000.0,2,34133,0,0,3,6,750,0,1950,98168,4,2
429950.0,4,7216,0,0,3,7,1090,670,1947,98133,4,2
737500.0,4,36276,0,0,3,9,3200,0,1993,98053,10,4
710000.0,4,9000,0,0,5,8,1740,0,1958,98033,8,2
470000.0,3,4700,0,0,3,8,2100,0,1999,98065,10,4
650000.0,3,2720,0,0,3,7,1340,0,1913,98103,8,3
1220000.0,4,8684,0,3,5,9,1680,1510,1967,98006,10,2
422120.0,3,4534,0,0,3,8,1630,0,1987,98034,10,4
625000.0,5,15085,0,0,3,9,2990,0,2007,98011,10,4
385200.0,4,7740,0,0,3,6,1550,0,1954,98126,4,3
500000.0,3,4964,0,0,3,8,1690,0,1989,98029,9,4
308000.0,4,12243,0,0,3,8,1960,0,1989,98042,9,4
565000.0,3,9966,0,0,5,8,1360,1030,1977,98006,11,2
581000.0,3,4438,0,0,3,7,2600,0,2004,98053,10,4
361000.0,3,8698,0,0,3,8,1950,0,1999,98042,8,2
345000.0,3,7210,0,0,4,7,1250,0,1964,98008,4,2
419000.0,2,1253,0,0,3,8,840,340,2008,98122,9,4
347000.0,3,4308,0,0,3,7,1680,0,2004,98056,10,4
625000.0,4,36085,0,0,3,9,2220,0,1989,98075,9,4
379000.0,3,17852,0,0,3,8,2660,0,2014,98010,13,5
310000.0,3,3323,0,0,3,7,1150,0,1988,98029,6,4
250000.0,2,5500,0,0,4,6,1130,0,1941,98030,8,2
682000.0,5,5000,0,0,3,9,2760,0,2005,98059,11,4
246500.0,3,8919,0,0,3,7,1430,0,1992,98022,8,2
325000.0,3,57381,0,0,4,5,1490,0,1932,98092,4,3
310950.0,4,4997,0,0,3,8,2030,0,2004,98031,10,4
1100000.0,3,5000,0,2,5,9,1890,1120,1931,98199,8,4
287500.0,3,7200,0,0,4,7,1130,680,1954,98133,4,2
431000.0,3,7200,0,0,4,7,1130,680,1954,98133,4,2
226000.0,3,5000,0,0,3,6,970,0,1968,98118,4,2
825000.0,3,3090,0,0,5,7,1510,500,1926,98103,7,3
175000.0,4,6030,0,0,3,6,1300,0,1947,98168,4,3
465750.0,3,10350,0,0,3,7,1260,0,1959,98008,6,2
659000.0,4,24931,0,0,3,8,2610,0,1983,98075,9,4
595000.0,3,5753,0,3,3,8,1110,800,1941,98115,7,2
350000.0,3,16290,0,0,4,8,1780,0,1987,98058,9,4
270000.0,4,8600,0,0,4,8,1900,0,1975,98023,9,2
249900.0,3,14000,0,0,4,5,1380,0,1939,98001,7,2
324500.0,3,11340,0,0,4,7,1230,690,1977,98023,7,2
430000.0,2,4003,0,0,3,8,1350,0,2004,98053,7,2
419950.0,2,4003,0,0,3,8,1350,0,2004,98053,7,2
285000.0,4,7440,0,2,4,8,1290,1220,1962,98032,7,2
332000.0,4,7780,0,0,3,8,2470,0,2002,98092,10,4
282000.0,4,10725,0,0,3,7,960,700,1956,98168,7,2
320000.0,3,5175,0,0,3,7,940,400,1987,98133,4,2
428750.0,3,30736,0,0,4,7,1620,0,1911,98006,4,3
330000.0,3,35287,0,0,3,8,2300,0,1977,98022,9,4
456500.0,4,2309,0,0,3,8,2000,0,2008,98177,14,6
352000.0,3,11050,0,0,4,8,1640,0,1972,98059,9,2
664000.0,4,4080,0,0,4,7,1530,0,1912,98105,8,3
512000.0,3,12555,0,0,3,7,1080,530,1977,98052,7,2
254000.0,3,9000,0,0,4,7,1450,620,1969,98023,8,2
535800.0,4,5790,0,0,3,8,1900,0,1994,98029,10,4
287653.0,3,16050,0,0,4,7,1050,0,1960,98038,4,2
438000.0,3,1304,0,0,3,8,1180,340,2006,98136,10,4
450000.0,4,23899,0,0,3,7,1750,640,1949,98028,7,2
327000.0,5,8050,0,0,3,8,2400,0,1998,98092,11,4
370500.0,4,6120,0,0,3,7,1790,0,2005,98059,10,4
265000.0,3,6271,0,0,3,7,1720,0,1993,98038,10,4
450000.0,4,13260,0,0,4,8,1800,1180,1979,98056,11,2
166600.0,3,8690,0,0,4,7,1150,0,1977,98042,7,2
565000.0,3,5212,0,0,3,7,910,0,1951,98115,4,2
539900.0,3,10150,0,0,3,8,1230,420,1976,98033,7,2
910000.0,3,3200,0,0,3,10,2480,0,2010,98144,14,4
280000.0,4,7416,0,0,3,8,2050,0,1990,98092,10,4
275000.0,3,8549,0,0,4,7,1420,0,1989,98038,9,4
467000.0,3,6590,0,0,3,7,3460,0,2001,98056,10,4
457500.0,3,4445,0,0,3,8,1500,0,1996,98029,10,4
381156.0,2,3090,0,0,4,7,1320,0,1908,98118,4,2
289999.0,5,8240,0,0,4,8,1220,960,1977,98092,10,2
642450.0,3,4160,0,0,3,7,1230,600,1919,98144,7,2
469950.0,3,8701,0,0,3,7,1220,400,1962,98007,9,2
795000.0,3,13650,0,2,5,8,1460,1460,1975,98033,8,2
785000.0,4,10514,0,0,3,10,3300,0,1984,98074,10,4
860000.0,3,12095,0,0,3,10,3060,0,1983,98006,9,4
147500.0,3,8498,0,0,3,7,1530,0,1959,98031,4,2
390000.0,3,11576,0,0,3,7,1410,500,1978,98011,8,2
229000.0,3,8100,0,0,3,7,1020,0,1954,98198,4,2
185000.0,3,8100,0,0,3,6,1150,0,1932,98168,4,2
414900.0,3,9570,0,0,3,7,870,390,1941,98115,6,2
200000.0,4,4822,0,0,2,6,920,1000,1914,98136,8,2
225000.0,4,9350,0,0,3,8,1800,0,1969,98092,9,2
720000.0,3,4000,0,0,5,7,1360,680,1924,98105,7,4
930000.0,4,4000,0,0,5,8,1430,770,1908,98119,10,4
1270000.0,5,17204,0,0,3,7,2160,1040,1952,98004,10,2
700000.0,5,3118,0,0,4,7,1780,620,1928,98122,13,4
466000.0,2,1058,0,0,3,7,1140,0,2005,98103,6,6
374000.0,3,10640,0,0,3,7,1330,0,1976,98011,6,2
480000.0,3,10035,0,0,4,8,1940,0,1994,98072,10,4
740000.0,3,25341,0,0,3,9,3000,0,1995,98053,10,4
1010000.0,4,5400,0,0,3,8,1820,0,1923,98102,4,3
395000.0,4,5000,0,0,3,8,2910,0,2002,98042,10,4
340000.0,2,6771,0,0,3,6,1090,0,1954,98106,4,2
209000.0,3,1340,0,0,3,7,1020,210,2003,98106,8,4
431650.0,5,7700,0,0,3,7,1710,0,1962,98007,10,3
980000.0,5,11470,0,0,4,9,1780,1380,1971,98040,10,2
660000.0,3,28243,0,0,3,9,2680,0,1993,98077,10,4
730000.0,4,9009,0,0,4,8,1840,350,1977,98033,9,4
291500.0,3,9600,0,0,4,7,1260,0,1988,98042,7,2
905000.0,4,14486,0,0,3,9,2340,630,1997,98040,14,4
800000.0,4,50308,0,0,3,10,2570,0,1993,98077,10,3
300000.0,3,6698,0,0,4,7,1080,400,1979,98058,8,2
530000.0,3,6041,0,0,5,7,1250,0,1942,98115,7,3
314950.0,3,8479,0,0,3,7,1654,0,1995,98038,9,4
255000.0,3,9315,0,0,5,7,1410,0,1960,98031,7,2
550000.0,5,5720,0,0,5,7,1500,660,1950,98144,11,2
435000.0,3,4800,0,0,4,6,700,700,1917,98136,4,2
234000.0,3,8738,0,0,4,7,1420,0,1966,98002,7,2
615000.0,4,10062,0,0,3,8,1600,900,1975,98052,9,2
205000.0,3,8384,0,0,3,7,1410,0,1985,98001,8,2
384000.0,4,7135,0,0,4,7,1050,1050,1955,98106,7,2
324000.0,3,7208,0,0,3,8,1750,0,1994,98055,10,4
645000.0,3,5500,0,0,4,7,1130,940,1946,98115,7,2
570000.0,3,1777,0,0,3,8,1260,310,2007,98107,13,4
324000.0,3,5322,0,0,3,8,1920,0,1999,98031,10,4
270000.0,2,10320,0,0,3,6,1000,0,1943,98106,4,2
290000.0,5,7700,0,0,5,7,2120,0,1962,98058,6,3
250000.0,3,9220,0,0,3,7,1440,0,1965,98198,8,2
342000.0,3,16275,0,0,3,7,1660,0,1990,98014,7,4
255000.0,3,8450,0,0,4,7,1340,0,1958,98188,6,2
800000.0,3,11824,0,0,4,9,1450,930,1972,98040,9,2
451000.0,3,4049,0,2,3,7,1000,560,1926,98126,7,3
990000.0,4,10480,0,3,3,7,1390,1390,1967,98033,10,2
288400.0,4,6687,0,0,4,7,1220,640,1983,98031,10,2
420000.0,3,4600,0,0,3,8,1750,640,1920,98118,6,4
359000.0,2,1140,0,0,3,8,1080,290,2009,98133,11,4
300000.0,3,2614,0,0,3,7,1320,0,2005,98118,10,4
545000.0,5,7863,0,0,3,7,1500,1020,1981,98034,10,2
288349.0,3,18616,0,0,4,6,1250,0,1972,98010,4,2
299900.0,3,35026,0,0,3,7,1290,270,1985,98092,9,2
891000.0,4,5000,0,0,5,7,1720,610,1925,98117,8,3
378000.0,4,4650,0,0,3,8,2790,0,2004,98038,10,4
299995.0,2,7200,0,0,4,6,1060,0,1951,98155,4,2
253000.0,3,6564,0,0,3,7,1310,710,1994,98042,10,2
350000.0,3,47916,0,0,3,7,1580,0,1979,98024,9,2
565000.0,4,4300,0,0,3,6,2020,0,1900,98107,12,3
315000.0,2,5665,0,0,4,6,970,0,1908,98118,4,2
570000.0,4,6766,0,1,5,7,1490,0,1915,98136,12,3
915000.0,5,5589,0,0,5,9,1840,910,1910,98112,10,3
419000.0,4,23568,0,0,4,7,2150,0,1950,98166,6,2
260000.0,4,7480,0,0,3,7,1230,580,1977,98023,7,2
